policy,task_id,workload,seed,actions,success,expected_success,cost,latency_s,retries,route_valid,within_cost_budget,within_latency_budget,confidence,rationale,failure_mode
adaptive_single_action,document_processing-026,document_processing,12,use_tool|answer,True,0.5935722151395434,2.03,13.92,0,True,True,True,0.5652448305055536,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-027,document_processing,12,use_tool|answer,True,0.6022751548594871,2.17,14.88,0,True,True,True,0.888473556506488,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-028,document_processing,12,verify|answer,True,0.7759706603884843,1.35,9.0,0,True,True,True,0.7773150687741304,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-029,document_processing,12,use_tool|answer,False,0.6852805536912444,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-030,document_processing,12,verify|answer,True,0.6155680204074775,1.566,10.44,0,True,True,True,0.951314856008945,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-031,document_processing,12,verify|answer,False,0.5197683892423618,1.674,11.16,0,True,True,True,0.8947697806972961,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-032,document_processing,12,verify|answer,True,0.7734429749175795,1.35,9.0,0,True,True,True,0.7543034165488773,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-033,document_processing,12,verify|answer,True,0.688657611564896,1.458,9.72,0,True,True,True,0.7730963536530052,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-034,document_processing,12,verify|answer,False,0.5727868058577255,1.566,10.44,0,True,True,True,0.7050767060978926,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-035,document_processing,12,verify|answer,False,0.49284194073286947,1.674,11.16,0,True,True,True,0.7412198749250575,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-036,document_processing,12,verify|answer,True,0.7680006861668938,1.35,9.0,0,True,True,True,0.8221990774113674,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-037,document_processing,12,verify|answer,True,0.7043336373551604,1.458,9.72,0,True,True,True,0.878339515589147,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-038,document_processing,12,verify|answer,False,0.5840589425201269,1.566,10.44,0,True,True,True,0.8289068727652718,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-039,document_processing,12,verify|answer,True,0.5256110585093897,1.674,11.16,0,True,True,True,1.0,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-040,document_processing,12,verify|answer,True,0.7373701110046261,1.35,9.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-041,document_processing,12,verify|answer,True,0.6373023727684967,1.458,9.72,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-042,document_processing,12,verify|answer,True,0.5997815336999903,1.566,10.44,0,True,True,True,0.8306260540279187,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-043,document_processing,12,use_tool|answer,True,0.6154522494674407,2.17,14.88,0,True,True,True,0.921240314705071,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-044,document_processing,12,verify|answer,False,0.7845959216591285,1.35,9.0,0,True,True,True,0.8445892599141726,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-045,document_processing,12,use_tool|answer,False,0.717473673567576,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-046,document_processing,12,execute_code|answer,False,0.653249537244868,2.32,16.24,0,True,True,True,0.7365185147179247,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-047,document_processing,12,use_tool|answer,False,0.2880683759844613,2.852,21.08,1,True,True,True,0.8153763019434026,task-level needs with budgeted composition and recovery,use_tool_failure
adaptive_single_action,document_processing-048,document_processing,12,use_tool|answer,False,0.8291677429479608,1.75,12.0,0,True,True,True,0.6810905032550655,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-049,document_processing,12,use_tool|answer,False,0.6952547158683176,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-050,document_processing,12,verify|answer,True,0.6066574056812596,1.566,10.44,0,True,True,True,0.9104467056033552,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-051,document_processing,12,verify|answer,True,0.5063037564088927,1.674,11.16,0,True,True,True,0.8614334737074085,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-052,document_processing,12,verify|answer,True,0.7701013127436988,1.35,9.0,0,True,True,True,0.7783194897502564,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-053,document_processing,12,verify|answer,True,0.6765508895967939,1.458,9.72,0,True,True,True,0.7261700997504998,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-054,document_processing,12,verify|answer,False,0.6088922841675235,1.566,10.44,0,True,True,True,0.8814129571265286,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-055,document_processing,12,verify|answer,True,0.544900037419346,1.674,11.16,0,True,True,True,1.0,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-056,document_processing,12,verify|answer,True,0.7865694087317242,1.35,9.0,0,True,True,True,0.8680516640844339,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-057,document_processing,12,verify|answer,False,0.6675573753336996,1.458,9.72,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_single_action,document_processing-058,document_processing,12,use_tool|answer,True,0.6693992998539238,2.03,13.92,0,True,True,True,0.8293492603030006,task-level needs with budgeted composition and recovery,
adaptive_single_action,document_processing-059,document_processing,12,use_tool|answer,True,0.5856819938447247,2.17,14.88,0,True,True,True,0.852813677177659,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-000,data_analysis,12,execute_code|answer,False,0.8118080990934052,2.55,19.0,1,True,True,True,0.7034113563865355,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,data_analysis-001,data_analysis,12,execute_code|verify|answer,True,0.8947186614243627,2.916,20.52,0,True,True,True,0.8009780937230986,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-002,data_analysis,12,execute_code|answer,True,0.6387191632914545,2.32,16.24,0,True,True,True,0.6774670396839635,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-003,data_analysis,12,execute_code|use_tool|answer,False,0.47087201987978483,4.526,33.48,1,True,True,True,0.7674851889559076,task-level needs with budgeted composition and recovery,execute_code_failure
adaptive_no_decompose,data_analysis-004,data_analysis,12,execute_code|answer,True,0.9025902235091713,2.0,14.0,0,True,True,True,0.8500679505480249,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-005,data_analysis,12,verify|answer,True,0.674279757085557,1.458,9.72,0,True,True,True,0.7807374049901777,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-006,data_analysis,12,execute_code|verify|answer,True,0.7996102956886328,3.132,22.04,0,True,True,True,0.7607699575638934,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-007,data_analysis,12,execute_code|verify|answer,False,0.6665297074757693,3.348,23.56,0,True,True,True,0.7491486834961885,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,data_analysis-008,data_analysis,12,verify|answer,True,0.7686195022744436,1.35,9.0,0,True,True,True,0.7506165600652376,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-009,data_analysis,12,execute_code|answer,True,0.7156646924688912,2.16,15.12,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-010,data_analysis,12,execute_code|verify|answer,False,0.7968022749263304,3.132,22.04,0,True,True,True,0.7536057025077113,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,data_analysis-011,data_analysis,12,execute_code|verify|answer,False,0.7255417923266086,3.348,23.56,0,True,True,True,0.8790652589386799,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,data_analysis-012,data_analysis,12,execute_code|verify|answer,True,0.9570326715469409,2.7,19.0,0,True,True,True,0.7348889835273479,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-013,data_analysis,12,execute_code|answer,True,0.7694625169413056,2.16,15.12,0,True,True,True,0.7190334157740003,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-014,data_analysis,12,execute_code|verify|answer,True,0.7500726796397377,3.132,22.04,0,True,True,True,0.7144362454181217,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-015,data_analysis,12,execute_code|verify|answer,True,0.7356710017418828,3.348,23.56,0,True,True,True,0.8623065144586057,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-016,data_analysis,12,execute_code|answer,True,0.8065288006575806,2.0,14.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-017,data_analysis,12,execute_code|verify|answer,True,0.8634344989486842,2.916,20.52,0,True,True,True,0.7775471222917496,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-018,data_analysis,12,execute_code|answer,True,0.6450573158415923,2.32,16.24,0,True,True,True,0.6907330700131642,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-019,data_analysis,12,execute_code|verify|answer,True,0.6235135606327269,3.348,23.56,0,True,True,True,0.6811681339121595,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-020,data_analysis,12,verify|answer,False,0.736729715975377,1.35,9.0,0,True,True,True,0.663427502462449,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,data_analysis-021,data_analysis,12,verify|answer,False,0.6436271125383312,1.458,9.72,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,data_analysis-022,data_analysis,12,execute_code|answer,False,0.7215433828150066,2.32,16.24,0,True,True,True,0.9177363166865466,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,data_analysis-023,data_analysis,12,execute_code|use_tool|verify|answer,True,0.8032705902372228,4.712,33.48,0,True,True,True,0.7540450095426888,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-024,data_analysis,12,verify|answer,True,0.7558170470245686,1.35,9.0,0,True,True,True,0.6914974963237952,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-025,data_analysis,12,execute_code|answer,True,0.7081766389217868,2.16,15.12,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-026,data_analysis,12,execute_code|verify|answer,True,0.6854690098416603,3.132,22.04,0,True,True,True,0.5658875725946887,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-027,data_analysis,12,execute_code|verify|answer,False,0.7495176287934121,4.03,29.76,1,True,True,True,0.9274846539101258,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,data_analysis-028,data_analysis,12,verify|answer,True,0.7572474201547623,1.35,9.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-029,data_analysis,12,execute_code|answer,True,0.82124054819421,2.16,15.12,0,True,True,True,0.9632277258238342,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-030,data_analysis,12,execute_code|verify|answer,False,0.47017635052320644,3.77,27.84,1,True,True,True,0.7440865486568038,task-level needs with budgeted composition and recovery,execute_code_failure
adaptive_no_decompose,data_analysis-031,data_analysis,12,execute_code|delegate|use_tool|answer,True,0.7791091670883615,5.89,43.4,0,True,True,True,0.6823081781404761,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-032,data_analysis,12,execute_code|answer,True,0.8326463107389714,2.0,14.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-033,data_analysis,12,execute_code|answer,True,0.8150119429898136,2.16,15.12,0,True,True,True,0.8926240259967522,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-034,data_analysis,12,execute_code|verify|answer,True,0.8375112000865723,3.132,22.04,0,True,True,True,0.8806887028725165,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-035,data_analysis,12,execute_code|use_tool|verify|answer,True,0.8362393758580535,4.712,33.48,0,True,True,True,0.7686127233482646,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-036,data_analysis,12,execute_code|answer,True,0.9120168033640258,2.0,14.0,0,True,True,True,0.9280993103503614,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-037,data_analysis,12,verify|answer,False,0.6472550811025517,1.458,9.72,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,data_analysis-038,data_analysis,12,execute_code|answer,True,0.6604105243791994,2.32,16.24,0,True,True,True,0.6915503531333334,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-039,data_analysis,12,execute_code|verify|answer,True,0.7662336841068385,3.348,23.56,0,True,True,True,0.8842264013416008,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-040,data_analysis,12,execute_code|answer,True,0.8119407304040469,2.0,14.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-041,data_analysis,12,execute_code|verify|answer,True,0.8517113673687937,2.916,20.52,0,True,True,True,0.7196054075724176,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-042,data_analysis,12,execute_code|verify|answer,True,0.7114258648186845,3.132,22.04,0,True,True,True,0.6547010547501909,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-043,data_analysis,12,execute_code|verify|answer,True,0.7604798984732489,3.348,23.56,0,True,True,True,0.8899292751293932,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-044,data_analysis,12,verify|answer,True,0.7613197513958483,1.35,9.0,0,True,True,True,0.777056058034,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-045,data_analysis,12,execute_code|answer,True,0.7800601971213954,2.16,15.12,0,True,True,True,0.843201848172727,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-046,data_analysis,12,execute_code|verify|answer,True,0.7864694373078108,3.132,22.04,0,True,True,True,0.7605104962158304,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-047,data_analysis,12,execute_code|use_tool|verify|answer,True,0.699098472911438,4.712,33.48,0,True,True,True,0.6193401460826513,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-048,data_analysis,12,execute_code|answer,False,0.8471865241722396,2.0,14.0,0,True,True,True,0.7279314198201341,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,data_analysis-049,data_analysis,12,execute_code|verify|answer,True,0.8428785083348731,2.916,20.52,0,True,True,True,0.6749601219206933,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-050,data_analysis,12,execute_code|verify|answer,True,0.7536173253315082,3.132,22.04,0,True,True,True,0.6787728397544011,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-051,data_analysis,12,execute_code|delegate|verify|answer,True,0.8072173381405354,5.394,39.68,0,True,True,True,0.7791633809277112,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-052,data_analysis,12,verify|answer,True,0.7317186585973108,1.35,9.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-053,data_analysis,12,execute_code|answer,True,0.7755008017604406,2.16,15.12,0,True,True,True,0.7993252528065697,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-054,data_analysis,12,execute_code|verify|answer,True,0.7643585186962678,3.132,22.04,0,True,True,True,0.7324386845599955,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-055,data_analysis,12,execute_code|verify|answer,True,0.789242110164913,3.348,23.56,0,True,True,True,0.9687984046746766,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-056,data_analysis,12,execute_code|verify|answer,True,0.98,2.7,19.0,0,True,True,True,0.838054085879882,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-057,data_analysis,12,execute_code|answer,True,0.7365435966124027,2.16,15.12,0,True,True,True,0.6743439752653727,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-058,data_analysis,12,execute_code|answer,True,0.731027442790957,2.32,16.24,0,True,True,True,0.9518144778661556,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,data_analysis-059,data_analysis,12,execute_code|use_tool|verify|answer,True,0.8718712510401891,4.712,33.48,0,True,True,True,0.8298096253580592,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-000,research,12,use_tool|verify|answer,True,0.9359430128681017,2.45,17.0,0,True,True,True,0.7200311510219939,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-001,research,12,use_tool|verify|answer,True,0.9180094887077908,2.646,18.36,0,True,True,True,0.8943807539327193,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-002,research,12,use_tool|delegate|verify|answer,True,0.9151774665584765,4.756,34.8,0,True,True,True,0.8449565399477065,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-003,research,12,use_tool|delegate|verify|answer,True,0.7695957160750987,5.084,37.2,0,True,True,True,0.7616578904311155,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-004,research,12,use_tool|answer,True,0.8266160117086969,1.75,12.0,0,True,True,True,0.7238609459335545,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-005,research,12,use_tool|delegate|answer,True,0.9083245853954618,3.672,27.0,0,True,True,True,0.8224391955480527,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-006,research,12,delegate|use_tool|verify|answer,True,0.8708091080238792,4.756,34.8,0,True,True,True,0.8281338415159368,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-007,research,12,use_tool|delegate|verify|answer,True,0.7128215260976497,5.084,37.2,0,True,True,True,0.7023707982930993,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-008,research,12,use_tool|answer,True,0.8732872090908288,1.75,12.0,0,True,True,True,0.8686621082737425,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-009,research,12,verify|answer,False,0.6995098176744783,1.458,9.72,0,True,True,True,0.8750166119869472,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-010,research,12,use_tool|delegate|verify|answer,True,0.8299732064634541,5.394,40.6,1,True,True,True,0.7760207350206564,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-011,research,12,delegate|use_tool|verify|answer,False,0.45318804284022124,5.766,43.4,1,True,True,True,0.7713526376703763,task-level needs with budgeted composition and recovery,use_tool_failure
adaptive_no_decompose,research-012,research,12,verify|answer,False,0.7395715304268429,1.35,9.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-013,research,12,use_tool|answer,False,0.6854226349157663,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-014,research,12,use_tool|verify|answer,True,0.8382108129547705,2.842,19.72,0,True,True,True,0.9034072580862813,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-015,research,12,use_tool|delegate|verify|answer,True,0.7524807218995685,5.084,37.2,0,True,True,True,0.7594143742575121,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-016,research,12,use_tool|answer,True,0.8388470282946482,1.75,12.0,0,True,True,True,0.7990146875626214,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-017,research,12,use_tool|verify|answer,False,0.8847787159726948,2.646,18.36,0,True,True,True,0.7995142295490185,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-018,research,12,use_tool|verify|answer,True,0.7564276369537674,2.842,19.72,0,True,True,True,0.7423409726575279,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-019,research,12,use_tool|delegate|verify|answer,True,0.7677278091241287,5.084,37.2,0,True,True,True,0.7879123856019602,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-020,research,12,use_tool|answer,True,0.8732364873860636,1.75,12.0,0,True,True,True,0.8511781732476738,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-021,research,12,delegate|answer,True,0.6761232099955251,2.484,18.36,0,True,True,True,0.6647180416173095,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-022,research,12,use_tool|delegate|verify|answer,True,0.8000046917024739,4.756,34.8,0,True,True,True,0.6986395782902379,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-023,research,12,use_tool|answer,True,0.5481548417879984,2.17,14.88,0,True,True,True,0.7618732701679841,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-024,research,12,delegate|answer,False,0.7246540702268822,2.3,17.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-025,research,12,use_tool|answer,True,0.7698888435796226,1.89,12.96,0,True,True,True,0.8287169400887662,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-026,research,12,use_tool|verify|answer,True,0.7228048810117971,2.842,19.72,0,True,True,True,0.6807280050416534,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-027,research,12,use_tool|verify|answer,True,0.6878832639039216,3.038,21.08,0,True,True,True,0.7805037503840215,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-028,research,12,use_tool|delegate|verify|answer,True,0.98,4.1,30.0,0,True,True,True,0.7730184427992509,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-029,research,12,verify|answer,True,0.6785298092453372,1.458,9.72,0,True,True,True,0.8241301746928444,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-030,research,12,use_tool|delegate|verify|answer,False,0.8067659858375752,4.756,34.8,0,True,True,True,0.7029681087234851,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-031,research,12,use_tool|delegate|verify|answer,False,0.6938901601225382,5.084,37.2,0,True,True,True,0.6478091624355621,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-032,research,12,verify|answer,False,0.7436685700642048,1.35,9.0,0,True,True,True,0.6685282639126178,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-033,research,12,use_tool|answer,True,0.740139561321395,1.89,12.96,0,True,True,True,0.7237986070529001,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-034,research,12,delegate|use_tool|verify|answer,True,0.8831297088663901,4.756,34.8,0,True,True,True,0.8094941773017889,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-035,research,12,use_tool|delegate|verify|answer,True,0.799018223829463,5.084,37.2,0,True,True,True,0.7855618027086596,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-036,research,12,verify|answer,False,0.7341666517448675,1.35,9.0,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-037,research,12,use_tool|delegate|answer,True,0.8982556922656432,3.672,27.0,0,True,True,True,0.8088723021330331,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-038,research,12,use_tool|verify|answer,False,0.7338867361026633,2.842,19.72,0,True,True,True,0.7227493183499151,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-039,research,12,use_tool|delegate|answer,False,0.7093642709270152,4.216,31.0,0,True,True,True,0.8225127218827528,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-040,research,12,verify|answer,True,0.7486814981707379,1.35,9.0,0,True,True,True,0.7222556141739431,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-041,research,12,use_tool|answer,False,0.7138185441726524,1.89,12.96,0,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-042,research,12,delegate|use_tool|verify|answer,True,0.7740406716997869,4.756,34.8,0,True,True,True,0.6636002639123625,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-043,research,12,use_tool|delegate|verify|answer,True,0.7049437627123479,5.084,37.2,0,True,True,True,0.7040537169165422,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-044,research,12,use_tool|answer,False,0.7623259585256883,2.3,17.0,1,True,True,True,0.0,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-045,research,12,use_tool|verify|answer,True,0.880184464522962,2.646,18.36,0,True,True,True,0.7978498603525697,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-046,research,12,use_tool|delegate|verify|answer,True,0.8857124775903137,4.756,34.8,0,True,True,True,0.7912819214802248,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-047,research,12,use_tool|verify|answer,True,0.7771786363025389,3.038,21.08,0,True,True,True,0.994215883222217,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-048,research,12,use_tool|delegate|answer,True,0.98,3.4,25.0,0,True,True,True,0.793649570032765,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-049,research,12,use_tool|delegate|verify|answer,True,0.9149523326923561,5.022,37.8,1,True,True,True,0.7629325486326053,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-050,research,12,use_tool|answer,True,0.6858449326823111,2.03,13.92,0,True,True,True,0.8949032250010301,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-051,research,12,use_tool|verify|answer,False,0.76808577529846,3.038,21.08,0,True,True,True,0.9889984339939091,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-052,research,12,use_tool|answer,True,0.8552784830885818,1.75,12.0,0,True,True,True,0.8222253647026846,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-053,research,12,use_tool|verify|answer,True,0.8907556568664718,2.646,18.36,0,True,True,True,0.8409500977735505,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-054,research,12,use_tool|delegate|verify|answer,True,0.8462780879840354,4.756,34.8,0,True,True,True,0.774130642716864,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-055,research,12,use_tool|delegate|verify|answer,True,0.6464503686297955,5.766,43.4,1,True,True,True,0.6761311495577219,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-056,research,12,use_tool|answer,False,0.8161923477244115,1.75,12.0,0,True,True,True,0.6926556243986135,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,research-057,research,12,use_tool|verify|answer,True,0.8875589678023514,2.646,18.36,0,True,True,True,0.8245076233383799,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-058,research,12,delegate|use_tool|answer,True,0.8053937494215195,3.944,29.0,0,True,True,True,0.791701352185003,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,research-059,research,12,delegate|use_tool|verify|answer,True,0.8466536597280485,5.084,37.2,0,True,True,True,0.8750943879751306,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,document_processing-000,document_processing,12,verify|answer,True,0.7770136565479953,1.35,9.0,0,True,True,True,0.7661183419571551,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,document_processing-001,document_processing,12,verify|answer,True,0.6571517287029182,1.458,9.72,0,True,True,True,0.6625192785204637,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,document_processing-002,document_processing,12,use_tool|verify|answer,False,0.7041583832086908,2.842,19.72,0,True,True,True,0.6818475212713471,task-level needs with budgeted composition and recovery,task_failure
adaptive_no_decompose,document_processing-003,document_processing,12,use_tool|verify|answer,True,0.7144128651074859,3.038,21.08,0,True,True,True,0.8838879993960613,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,document_processing-004,document_processing,12,verify|answer,True,0.7591540742514502,1.35,9.0,0,True,True,True,0.6681747571895875,task-level needs with budgeted composition and recovery,
adaptive_no_decompose,document_processing-005,document_processing,12,use_tool|verify|answer,True,0.8182365739797911,2.646,18.36,0,True,True,True,0.7263177688172173,task-level needs with budgeted composition and recovery,
